latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,32.0,-14400,America/New_York,GMT-4

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa)
2024-03-03T13:00,16.4,63,0.00,0.00,0.00,0,0,12.1,307,26.6,1018.3
2024-03-03T14:00,17.6,57,0.00,0.00,0.00,0,1,12.9,306,25.9,1018.0
2024-03-03T15:00,18.5,53,0.00,0.00,0.00,0,0,13.6,310,26.3,1017.6
2024-03-03T16:00,18.7,51,0.00,0.00,0.00,0,1,12.3,308,25.9,1017.4
2024-03-03T17:00,18.2,52,0.00,0.00,0.00,0,0,11.1,299,23.4,1017.4
2024-03-03T18:00,17.2,59,0.00,0.00,0.00,0,0,6.4,313,19.4,1017.6
2024-03-03T19:00,16.5,59,0.00,0.00,0.00,0,10,3.3,276,10.1,1018.3
2024-03-03T20:00,12.8,75,0.00,0.00,0.00,0,11,6.6,202,8.3,1019.1
2024-03-03T21:00,11.6,84,0.00,0.00,0.00,0,16,5.3,152,11.9,1019.2
2024-03-03T22:00,9.8,90,0.00,0.00,0.00,1,23,9.5,25,13.0,1019.9
2024-03-03T23:00,8.9,90,0.00,0.00,0.00,0,19,11.9,35,20.2,1020.2
2024-03-04T00:00,8.0,90,0.00,0.00,0.00,0,18,9.8,17,18.4,1020.8
2024-03-04T01:00,7.2,91,0.00,0.00,0.00,1,24,10.3,12,16.2,1021.2
2024-03-04T02:00,6.6,93,0.00,0.00,0.00,0,0,9.1,18,16.2,1021.6
2024-03-04T03:00,5.6,95,0.00,0.00,0.00,0,0,7.9,24,14.0,1021.6
2024-03-04T04:00,5.0,96,0.00,0.00,0.00,0,5,8.1,13,12.6,1021.7
2024-03-04T05:00,4.6,96,0.00,0.00,0.00,0,10,8.0,18,13.0,1021.8
2024-03-04T06:00,4.1,97,0.00,0.00,0.00,0,12,6.6,22,12.2,1022.1
2024-03-04T07:00,3.7,98,0.00,0.00,0.00,0,4,7.3,9,11.2,1023.0
2024-03-04T08:00,4.1,97,0.00,0.00,0.00,0,0,10.5,8,15.5,1023.6
2024-03-04T09:00,7.9,87,0.00,0.00,0.00,0,19,9.5,29,18.7,1024.5
2024-03-04T10:00,10.4,82,0.00,0.00,0.00,2,65,8.2,52,18.7,1025.0
2024-03-04T11:00,12.6,77,0.00,0.00,0.00,3,87,9.1,72,20.2,1024.9
2024-03-04T12:00,14.4,72,0.00,0.00,0.00,3,99,13.0,104,25.2,1024.6
2024-03-04T13:00,14.3,72,0.00,0.00,0.00,3,100,18.8,119,34.6,1024.4
2024-03-04T14:00,13.7,72,0.00,0.00,0.00,3,100,21.3,124,38.5,1024.4
2024-03-04T15:00,13.2,72,0.00,0.00,0.00,3,99,21.8,124,39.6,1024.3
2024-03-04T16:00,12.3,74,0.00,0.00,0.00,3,100,20.5,128,38.9,1024.4
2024-03-04T17:00,10.9,79,0.00,0.00,0.00,3,100,19.3,135,36.4,1024.5
2024-03-04T18:00,9.6,83,0.00,0.00,0.00,3,90,18.2,129,33.8,1024.5
2024-03-04T19:00,8.1,89,0.00,0.00,0.00,0,18,14.8,124,30.6,1024.4
2024-03-04T20:00,6.9,93,0.00,0.00,0.00,1,34,11.8,117,23.4,1024.4
2024-03-04T21:00,5.3,96,0.00,0.00,0.00,3,80,8.9,111,15.8,1024.8
2024-03-04T22:00,4.3,97,0.00,0.00,0.00,3,100,5.9,104,14.0,1024.7
2024-03-04T23:00,3.9,98,0.00,0.00,0.00,3,99,7.0,102,9.4,1024.6
2024-03-05T00:00,4.0,98,0.00,0.00,0.00,3,100,6.2,100,9.4,1024.3
2024-03-05T01:00,5.8,91,0.00,0.00,0.00,3,100,10.5,96,18.0,1023.5
2024-03-05T02:00,6.1,91,0.00,0.00,0.00,3,100,11.2,96,17.6,1023.0
2024-03-05T03:00,6.1,91,0.00,0.00,0.00,3,100,12.4,80,19.8,1022.3
2024-03-05T04:00,6.1,91,0.20,0.20,0.00,51,100,12.2,71,20.2,1021.6
2024-03-05T05:00,6.2,92,0.10,0.10,0.00,51,100,12.1,67,20.9,1020.9
2024-03-05T06:00,6.1,94,0.20,0.20,0.00,51,100,13.5,56,21.2,1020.5
2024-03-05T07:00,5.9,97,1.00,1.00,0.00,55,100,13.8,49,22.7,1020.2
2024-03-05T08:00,5.8,97,1.60,1.60,0.00,61,100,13.2,35,22.3,1020.4
2024-03-05T09:00,5.2,98,2.90,2.90,0.00,63,100,20.1,46,33.8,1018.8
2024-03-05T10:00,5.2,97,3.40,3.40,0.00,63,100,15.3,47,34.6,1018.8
2024-03-05T11:00,5.6,96,1.20,1.20,0.00,55,100,19.8,53,40.7,1017.9
2024-03-05T12:00,5.8,96,0.80,0.80,0.00,53,100,18.9,51,33.1,1017.2
2024-03-05T13:00,6.2,97,0.50,0.50,0.00,53,100,19.7,52,33.1,1016.0
2024-03-05T14:00,7.2,96,0.60,0.60,0.00,53,100,17.0,54,32.4,1014.6
2024-03-05T15:00,7.3,97,1.20,1.20,0.00,55,100,15.0,42,28.8,1013.5
2024-03-05T16:00,7.4,97,2.70,2.70,0.00,63,100,14.7,31,25.9,1012.3
2024-03-05T17:00,8.1,98,2.70,2.70,0.00,63,100,10.7,48,23.4,1011.9
2024-03-05T18:00,8.4,99,1.20,1.20,0.00,55,100,6.5,96,16.9,1011.2
2024-03-05T19:00,7.9,100,0.00,0.00,0.00,3,100,4.0,275,10.1,1011.9
2024-03-05T20:00,7.8,99,0.00,0.00,0.00,3,100,5.4,312,14.0,1011.8
2024-03-05T21:00,7.3,96,0.00,0.00,0.00,3,100,7.6,295,11.5,1013.3
2024-03-05T22:00,7.4,96,0.00,0.00,0.00,3,100,10.9,278,17.3,1013.7
2024-03-05T23:00,7.2,96,0.00,0.00,0.00,2,69,8.8,261,16.9,1013.5
2024-03-06T00:00,6.2,97,0.00,0.00,0.00,0,13,6.5,236,13.7,1013.8
2024-03-06T01:00,5.2,98,0.00,0.00,0.00,3,98,9.0,247,14.0,1014.4
2024-03-06T02:00,4.2,99,0.00,0.00,0.00,3,94,6.9,261,14.4,1014.4
2024-03-06T03:00,3.8,99,0.00,0.00,0.00,3,100,5.6,255,10.8,1014.0
2024-03-06T04:00,3.7,100,0.00,0.00,0.00,3,100,6.5,270,7.9,1013.4
2024-03-06T05:00,4.4,99,0.00,0.00,0.00,3,100,5.0,180,7.9,1013.7
2024-03-06T06:00,4.4,100,0.00,0.00,0.00,3,100,8.3,180,13.3,1014.2
2024-03-06T07:00,4.6,100,0.00,0.00,0.00,3,100,4.7,212,13.0,1014.3
2024-03-06T08:00,4.6,100,0.00,0.00,0.00,3,100,3.7,209,6.8,1014.1
2024-03-06T09:00,7.2,94,0.00,0.00,0.00,3,100,3.1,144,8.6,1014.0
2024-03-06T10:00,8.6,90,0.00,0.00,0.00,3,100,5.5,157,14.4,1014.2
2024-03-06T11:00,9.6,88,0.00,0.00,0.00,3,100,7.5,145,15.8,1014.0
2024-03-06T12:00,9.8,87,0.00,0.00,0.00,3,100,11.8,153,22.0,1014.4
2024-03-06T13:00,9.5,86,0.00,0.00,0.00,3,100,8.9,159,22.3,1013.9
2024-03-06T14:00,9.8,86,0.50,0.50,0.00,53,100,5.4,127,17.6,1013.0
2024-03-06T15:00,9.6,92,1.50,1.50,0.00,61,100,7.0,78,12.6,1012.2
2024-03-06T16:00,9.4,94,2.10,2.10,0.00,61,100,8.8,81,14.0,1011.2
2024-03-06T17:00,9.4,95,1.40,1.40,0.00,61,100,10.4,70,20.2,1010.0
2024-03-06T18:00,8.9,97,3.50,3.50,0.00,63,100,15.6,52,27.0,1008.8
2024-03-06T19:00,7.9,98,5.60,5.60,0.00,63,100,19.7,38,31.0,1007.6
2024-03-06T20:00,7.6,98,10.30,10.30,0.00,65,100,20.0,34,41.4,1006.5
2024-03-06T21:00,7.5,98,4.40,4.40,0.00,63,100,20.6,47,42.1,1006.3
2024-03-06T22:00,7.7,97,3.10,3.10,0.00,63,100,16.8,43,33.8,1005.5
2024-03-06T23:00,7.9,97,0.80,0.80,0.00,53,100,15.4,37,28.1,1004.3
2024-03-07T00:00,8.1,98,0.80,0.80,0.00,53,100,14.2,21,24.8,1003.4
2024-03-07T01:00,8.2,98,0.60,0.60,0.00,53,100,12.4,8,23.0,1002.8
2024-03-07T02:00,8.4,98,0.50,0.50,0.00,53,100,13.0,358,19.8,1002.7
2024-03-07T03:00,8.9,97,0.20,0.20,0.00,51,100,16.2,3,25.9,1002.4
2024-03-07T04:00,9.2,96,0.20,0.20,0.00,51,100,19.8,1,29.9,1002.1
2024-03-07T05:00,8.7,94,0.40,0.40,0.00,51,100,23.3,8,37.1,1001.7
2024-03-07T06:00,8.1,95,0.30,0.30,0.00,51,100,20.5,358,37.8,1003.1
2024-03-07T07:00,7.8,95,0.40,0.40,0.00,51,100,23.1,356,39.2,1004.0
2024-03-07T08:00,7.8,91,0.10,0.10,0.00,51,100,24.1,2,38.5,1005.1
2024-03-07T09:00,9.3,85,0.00,0.00,0.00,3,100,24.9,4,40.7,1005.5
2024-03-07T10:00,10.2,79,0.00,0.00,0.00,3,100,24.5,3,43.2,1006.1
2024-03-07T11:00,10.3,77,0.00,0.00,0.00,3,84,21.7,5,42.5,1007.0
2024-03-07T12:00,12.1,69,0.00,0.00,0.00,3,100,28.0,20,47.9,1008.0
2024-03-07T13:00,12.1,67,0.00,0.00,0.00,3,100,24.9,357,47.5,1009.0
2024-03-07T14:00,12.0,65,0.00,0.00,0.00,3,100,26.4,5,43.6,1009.3
2024-03-07T15:00,12.2,63,0.00,0.00,0.00,3,100,22.5,6,43.6,1009.9
2024-03-07T16:00,12.2,63,0.00,0.00,0.00,3,100,21.6,4,37.1,1010.0
2024-03-07T17:00,12.6,60,0.00,0.00,0.00,3,100,24.4,8,41.4,1010.5
2024-03-07T18:00,12.1,61,0.00,0.00,0.00,3,100,21.0,7,40.0,1011.2
2024-03-07T19:00,11.1,63,0.00,0.00,0.00,3,100,18.1,6,33.8,1012.5
2024-03-07T20:00,10.0,65,0.00,0.00,0.00,3,100,17.6,1,28.8,1013.6
2024-03-07T21:00,8.3,66,0.00,0.00,0.00,3,90,24.1,358,39.2,1014.6
2024-03-07T22:00,7.1,68,0.00,0.00,0.00,0,0,23.8,2,39.2,1015.6
2024-03-07T23:00,5.8,73,0.00,0.00,0.00,0,0,22.7,2,38.2,1016.3
2024-03-08T00:00,4.9,75,0.00,0.00,0.00,0,0,21.6,4,36.7,1016.9
2024-03-08T01:00,4.3,75,0.00,0.00,0.00,0,0,20.0,7,34.6,1017.3
2024-03-08T02:00,3.8,75,0.00,0.00,0.00,0,0,18.7,11,32.0,1017.9
2024-03-08T03:00,3.3,76,0.00,0.00,0.00,0,0,17.4,13,29.9,1017.9
2024-03-08T04:00,2.6,78,0.00,0.00,0.00,0,0,14.9,8,27.7,1018.4
2024-03-08T05:00,1.9,81,0.00,0.00,0.00,0,0,12.2,360,24.1,1019.2
2024-03-08T06:00,1.1,84,0.00,0.00,0.00,0,0,10.4,340,19.1,1020.7
2024-03-08T07:00,0.8,85,0.00,0.00,0.00,0,0,11.9,346,18.4,1021.6
2024-03-08T08:00,1.4,82,0.00,0.00,0.00,3,99,15.1,3,23.0,1022.0
2024-03-08T09:00,3.9,74,0.00,0.00,0.00,3,96,14.6,16,25.9,1022.6
2024-03-08T10:00,6.4,59,0.00,0.00,0.00,3,100,17.1,30,30.6,1022.4
2024-03-08T11:00,8.0,51,0.00,0.00,0.00,3,100,15.1,38,33.1,1022.5
2024-03-08T12:00,9.4,49,0.00,0.00,0.00,3,100,10.5,41,29.5,1022.6
2024-03-08T13:00,10.6,47,0.00,0.00,0.00,3,99,9.2,59,23.8,1021.9
2024-03-08T14:00,11.5,44,0.00,0.00,0.00,2,64,6.6,81,22.3,1021.5
2024-03-08T15:00,12.2,40,0.00,0.00,0.00,1,42,7.2,84,19.1,1020.8
2024-03-08T16:00,12.4,39,0.00,0.00,0.00,3,94,6.9,129,19.1,1020.8
2024-03-08T17:00,11.4,47,0.00,0.00,0.00,3,96,10.6,170,20.5,1020.8
2024-03-08T18:00,9.4,56,0.00,0.00,0.00,3,100,13.1,171,23.4,1021.0
2024-03-08T19:00,6.6,66,0.00,0.00,0.00,3,100,11.4,162,21.6,1021.2
2024-03-08T20:00,4.9,70,0.00,0.00,0.00,3,100,10.6,156,19.1,1021.6
2024-03-08T21:00,4.7,72,0.00,0.00,0.00,3,100,12.1,157,20.9,1021.6
2024-03-08T22:00,4.4,76,0.00,0.00,0.00,3,100,12.6,175,20.5,1023.5
2024-03-08T23:00,4.6,77,0.00,0.00,0.00,3,100,9.3,167,20.5,1023.5
2024-03-09T00:00,4.1,82,0.00,0.00,0.00,3,100,9.2,132,16.2,1022.5
2024-03-09T01:00,4.2,83,0.00,0.00,0.00,3,100,8.0,126,16.9,1022.3
2024-03-09T02:00,4.1,83,0.00,0.00,0.00,3,100,9.7,129,17.6,1021.6
2024-03-09T03:00,3.8,85,0.00,0.00,0.00,3,100,8.0,126,15.8,1022.1
2024-03-09T04:00,3.8,86,0.00,0.00,0.00,3,100,10.5,117,16.6,1021.2
2024-03-09T05:00,3.8,85,0.00,0.00,0.00,3,100,11.9,125,19.1,1020.7
2024-03-09T06:00,3.8,82,0.00,0.00,0.00,3,100,14.1,130,22.3,1020.2
2024-03-09T07:00,4.0,80,0.00,0.00,0.00,3,100,15.8,133,27.0,1020.0
2024-03-09T08:00,4.2,78,0.00,0.00,0.00,3,100,17.4,142,29.2,1020.2
2024-03-09T09:00,4.8,75,0.00,0.00,0.00,3,100,18.8,133,31.0,1019.4
2024-03-09T10:00,5.2,74,0.00,0.00,0.00,3,100,21.4,126,36.0,1018.3
2024-03-09T11:00,5.6,73,0.00,0.00,0.00,3,100,23.5,122,38.5,1017.2
2024-03-09T12:00,5.9,73,0.00,0.00,0.00,3,100,26.5,127,44.3,1016.6
2024-03-09T13:00,5.6,78,0.10,0.10,0.00,51,100,25.3,126,44.3,1016.1
2024-03-09T14:00,5.7,81,0.20,0.20,0.00,51,100,26.3,120,43.9,1014.5
2024-03-09T15:00,5.8,82,0.10,0.10,0.00,51,100,25.4,115,43.6,1012.8
2024-03-09T16:00,5.3,93,0.80,0.80,0.00,53,100,26.3,109,42.8,1011.0
2024-03-09T17:00,5.7,94,1.10,1.10,0.00,55,100,22.1,106,43.6,1009.8
2024-03-09T18:00,6.1,93,1.40,1.40,0.00,61,100,24.7,109,39.6,1008.0
2024-03-09T19:00,6.2,94,2.50,2.50,0.00,63,100,27.7,115,44.6,1007.3
2024-03-09T20:00,6.5,94,1.20,1.20,0.00,55,100,33.5,117,54.0,1005.4
2024-03-09T21:00,7.1,96,5.30,5.30,0.00,63,100,26.6,106,54.7,1002.3
2024-03-09T22:00,7.4,96,7.40,7.40,0.00,63,100,31.3,99,59.8,999.5
2024-03-09T23:00,7.9,96,8.60,8.60,0.00,65,100,20.9,93,60.8,997.6
2024-03-10T00:00,8.1,97,14.80,14.80,0.00,65,100,4.7,81,47.5,996.4
2024-03-10T01:00,9.5,97,4.90,4.90,0.00,63,100,15.0,100,37.8,992.9
2024-03-10T02:00,9.9,97,0.00,0.00,0.00,3,100,7.6,149,23.8,991.0
2024-03-10T03:00,9.6,98,0.00,0.00,0.00,3,100,9.8,262,14.0,990.6
2024-03-10T04:00,7.9,98,0.10,0.10,0.00,51,24,16.6,294,26.6,990.4
2024-03-10T05:00,6.7,95,0.00,0.00,0.00,2,76,17.2,280,27.0,991.0
2024-03-10T06:00,5.8,93,0.00,0.00,0.00,2,75,17.8,284,29.9,991.6
2024-03-10T07:00,5.7,92,0.20,0.20,0.00,51,100,15.9,276,28.8,992.0
2024-03-10T08:00,6.2,89,0.10,0.10,0.00,51,65,17.7,282,28.1,992.3
2024-03-10T09:00,7.8,82,0.00,0.00,0.00,3,100,24.2,298,38.2,992.6
2024-03-10T10:00,8.3,74,0.00,0.00,0.00,3,100,22.7,290,40.7,993.2
2024-03-10T11:00,8.4,66,0.00,0.00,0.00,1,36,21.7,294,38.5,993.3
2024-03-10T12:00,10.9,51,0.00,0.00,0.00,2,64,28.2,293,50.4,993.1
2024-03-10T13:00,10.8,48,0.00,0.00,0.00,3,92,24.4,286,49.0,992.5
2024-03-10T14:00,9.7,52,0.10,0.10,0.00,51,100,25.1,282,42.8,992.1
2024-03-10T15:00,8.8,53,0.20,0.20,0.00,51,75,28.0,282,45.7,991.3
2024-03-10T16:00,7.9,58,0.40,0.40,0.00,51,100,30.6,285,55.8,991.4
2024-03-10T17:00,6.8,51,0.10,0.10,0.00,51,100,26.7,280,51.8,991.5
2024-03-10T18:00,6.8,45,0.00,0.00,0.00,3,100,21.4,278,43.2,991.5
2024-03-10T19:00,5.8,44,0.00,0.00,0.00,3,97,29.9,272,47.9,992.1
2024-03-10T20:00,4.2,53,0.00,0.00,0.00,3,97,27.7,291,51.8,993.5
2024-03-10T21:00,3.5,52,0.00,0.00,0.00,0,5,24.6,281,42.1,994.2
2024-03-10T22:00,2.8,55,0.00,0.00,0.00,0,6,26.8,287,42.8,995.1
2024-03-10T23:00,2.2,54,0.00,0.00,0.00,1,32,26.5,288,43.9,995.4
2024-03-11T00:00,1.9,53,0.00,0.00,0.00,1,38,26.5,288,44.3,995.6
2024-03-11T01:00,1.9,51,0.00,0.00,0.00,3,96,26.0,289,44.3,995.8
2024-03-11T02:00,1.3,53,0.00,0.00,0.00,3,100,26.6,293,46.1,996.2
2024-03-11T03:00,1.6,52,0.00,0.00,0.00,3,82,28.0,294,46.4,996.3
2024-03-11T04:00,1.5,52,0.00,0.00,0.00,3,100,29.5,303,48.6,996.4
2024-03-11T05:00,1.2,53,0.00,0.00,0.00,3,81,30.8,300,50.8,996.6
2024-03-11T06:00,1.1,51,0.00,0.00,0.00,1,33,29.6,304,50.4,997.3
2024-03-11T07:00,1.0,53,0.00,0.00,0.00,1,24,27.9,300,49.3,998.3
2024-03-11T08:00,1.2,56,0.00,0.00,0.00,0,13,27.7,293,45.4,999.3
2024-03-11T09:00,4.1,49,0.00,0.00,0.00,0,18,40.2,297,63.7,999.7
2024-03-11T10:00,4.8,46,0.00,0.00,0.00,1,46,45.9,302,75.6,1000.5
2024-03-11T11:00,5.2,44,0.00,0.00,0.00,2,51,44.3,302,76.7,1001.3
2024-03-11T12:00,6.4,39,0.00,0.00,0.00,0,16,41.6,300,74.5,1001.5
2024-03-11T13:00,8.4,33,0.00,0.00,0.00,0,3,38.2,300,70.6,1001.7
2024-03-11T14:00,9.1,32,0.00,0.00,0.00,0,0,35.8,300,64.8,1001.5
2024-03-11T15:00,9.8,29,0.00,0.00,0.00,0,0,37.4,303,62.6,1001.4
2024-03-11T16:00,10.1,26,0.00,0.00,0.00,0,1,36.6,302,63.4,1001.7
2024-03-11T17:00,9.9,24,0.00,0.00,0.00,0,8,34.2,299,60.5,1002.3
2024-03-11T18:00,9.0,29,0.00,0.00,0.00,0,9,27.4,293,55.8,1003.3
2024-03-11T19:00,7.3,30,0.00,0.00,0.00,0,2,20.8,293,44.3,1004.7
2024-03-11T20:00,6.2,32,0.00,0.00,0.00,0,0,16.1,294,33.8,1005.9
2024-03-11T21:00,6.3,34,0.00,0.00,0.00,0,2,14.4,292,26.3,1006.2
2024-03-11T22:00,5.9,36,0.00,0.00,0.00,0,0,19.1,290,29.9,1006.7
2024-03-11T23:00,5.7,36,0.00,0.00,0.00,0,0,22.2,287,36.0,1007.0
2024-03-12T00:00,5.2,38,0.00,0.00,0.00,0,0,20.2,286,36.4,1007.2
2024-03-12T01:00,4.6,39,0.00,0.00,0.00,0,0,18.4,282,32.8,1007.6
2024-03-12T02:00,4.1,42,0.00,0.00,0.00,0,2,14.4,283,29.5,1007.7
2024-03-12T03:00,3.0,46,0.00,0.00,0.00,0,0,12.7,263,23.0,1007.1
2024-03-12T04:00,2.8,48,0.00,0.00,0.00,0,12,13.3,257,20.9,1006.8
2024-03-12T05:00,2.5,50,0.00,0.00,0.00,0,9,13.4,250,21.2,1006.6
2024-03-12T06:00,3.0,52,0.00,0.00,0.00,2,65,13.6,253,21.6,1006.8
2024-03-12T07:00,3.5,53,0.00,0.00,0.00,2,57,15.3,255,23.8,1007.3
2024-03-12T08:00,4.3,55,0.00,0.00,0.00,1,41,19.2,253,29.9,1007.5
2024-03-12T09:00,7.9,53,0.00,0.00,0.00,0,3,15.4,249,28.1,1007.0
2024-03-12T10:00,10.6,47,0.00,0.00,0.00,1,49,16.8,260,29.5,1007.0
2024-03-12T11:00,12.6,43,0.00,0.00,0.00,2,55,19.9,276,35.3,1006.7
2024-03-12T12:00,14.1,43,0.00,0.00,0.00,0,13,18.7,293,36.0,1006.5
2024-03-12T13:00,15.2,42,0.00,0.00,0.00,0,1,19.4,288,35.3,1006.3
2024-03-12T14:00,16.5,40,0.00,0.00,0.00,0,3,20.7,287,37.4,1005.4
2024-03-12T15:00,17.1,39,0.00,0.00,0.00,1,37,21.5,288,38.2,1004.8
2024-03-12T16:00,17.5,38,0.00,0.00,0.00,1,21,21.4,290,38.2,1004.3
2024-03-12T17:00,17.4,38,0.00,0.00,0.00,0,16,20.0,293,37.1,1004.1
2024-03-12T18:00,16.1,45,0.00,0.00,0.00,0,11,12.1,297,32.4,1004.5
2024-03-12T19:00,10.7,66,0.00,0.00,0.00,3,87,12.6,294,19.1,1005.1
2024-03-12T20:00,9.4,72,0.00,0.00,0.00,3,95,10.1,276,14.8,1006.0
2024-03-12T21:00,9.9,68,0.00,0.00,0.00,3,100,7.7,281,13.0,1006.0
2024-03-12T22:00,7.9,79,0.00,0.00,0.00,0,19,9.4,310,11.5,1006.5
2024-03-12T23:00,6.2,86,0.00,0.00,0.00,0,14,8.8,348,11.9,1006.9
2024-03-13T00:00,5.2,88,0.00,0.00,0.00,1,20,8.3,360,11.5,1007.2
2024-03-13T01:00,5.3,80,0.00,0.00,0.00,1,49,7.7,11,11.9,1007.5
2024-03-13T02:00,4.9,77,0.00,0.00,0.00,0,11,9.1,9,11.5,1007.9
2024-03-13T03:00,4.1,81,0.00,0.00,0.00,1,21,9.9,19,11.5,1007.9
2024-03-13T04:00,3.3,84,0.00,0.00,0.00,2,64,6.8,357,11.9,1008.0
2024-03-13T05:00,2.8,88,0.00,0.00,0.00,0,5,5.6,345,9.4,1008.4
2024-03-13T06:00,2.5,88,0.00,0.00,0.00,3,87,5.1,352,8.3,1008.8
2024-03-13T07:00,2.6,87,0.00,0.00,0.00,3,96,4.6,18,6.5,1009.2
2024-03-13T08:00,3.5,85,0.00,0.00,0.00,3,98,6.3,66,7.9,1009.5
2024-03-13T09:00,7.6,70,0.00,0.00,0.00,3,98,4.4,81,11.5,1009.8
2024-03-13T10:00,10.5,61,0.00,0.00,0.00,3,88,2.6,164,11.5,1010.2
2024-03-13T11:00,13.1,54,0.00,0.00,0.00,3,99,6.3,167,16.2,1010.5
2024-03-13T12:00,14.9,47,0.00,0.00,0.00,3,100,11.3,171,23.4,1010.3
2024-03-13T13:00,15.4,44,0.00,0.00,0.00,3,100,14.7,169,28.8,1009.8
2024-03-13T14:00,15.3,47,0.00,0.00,0.00,3,99,14.8,166,29.5,1009.0
2024-03-13T15:00,15.2,52,0.00,0.00,0.00,2,78,13.4,156,29.2,1008.4
2024-03-13T16:00,15.0,56,0.00,0.00,0.00,0,8,14.3,141,27.7,1008.0
2024-03-13T17:00,13.6,62,0.00,0.00,0.00,0,13,15.0,145,29.2,1007.5
2024-03-13T18:00,11.9,69,0.00,0.00,0.00,0,18,11.5,148,27.4,1007.9
2024-03-13T19:00,9.9,76,0.00,0.00,0.00,0,1,11.6,150,20.2,1008.3
2024-03-13T20:00,8.6,85,0.00,0.00,0.00,0,0,7.8,158,18.7,1008.8
2024-03-13T21:00,7.5,86,0.00,0.00,0.00,0,0,8.2,157,15.1,1009.7
2024-03-13T22:00,7.9,82,0.00,0.00,0.00,0,0,8.1,167,11.9,1010.0
2024-03-13T23:00,8.9,78,0.00,0.00,0.00,0,0,8.0,216,9.4,1010.1
2024-03-14T00:00,7.8,82,0.00,0.00,0.00,0,5,7.5,305,9.0,1010.2
2024-03-14T01:00,6.6,86,0.00,0.00,0.00,0,17,9.8,278,10.8,1010.0
2024-03-14T02:00,6.3,85,0.00,0.00,0.00,0,11,8.2,308,11.9,1010.4
2024-03-14T03:00,5.1,88,0.00,0.00,0.00,0,9,10.8,244,11.2,1010.3
2024-03-14T04:00,5.1,86,0.00,0.00,0.00,2,50,8.6,255,12.6,1010.0
2024-03-14T05:00,4.8,87,0.00,0.00,0.00,0,2,8.7,263,11.5,1010.3
2024-03-14T06:00,4.3,90,0.00,0.00,0.00,1,21,9.0,293,11.5,1011.1
2024-03-14T07:00,4.0,91,0.00,0.00,0.00,3,88,9.7,315,11.9,1011.9
2024-03-14T08:00,6.8,82,0.00,0.00,0.00,3,100,7.8,338,11.9,1012.7
2024-03-14T09:00,9.8,75,0.00,0.00,0.00,3,100,6.4,344,13.7,1013.5
2024-03-14T10:00,13.8,66,0.00,0.00,0.00,2,68,3.4,328,13.3,1013.7
2024-03-14T11:00,16.8,53,0.00,0.00,0.00,0,19,5.3,332,15.5,1014.1
2024-03-14T12:00,19.0,40,0.00,0.00,0.00,0,0,4.8,333,15.8,1013.9
2024-03-14T13:00,20.1,37,0.00,0.00,0.00,0,2,4.5,299,15.1,1013.6
2024-03-14T14:00,20.8,38,0.00,0.00,0.00,3,88,4.7,274,16.2,1013.1
2024-03-14T15:00,21.2,39,0.00,0.00,0.00,3,89,4.2,211,15.5,1012.4
2024-03-14T16:00,21.2,44,0.00,0.00,0.00,2,79,9.7,165,19.4,1012.1
2024-03-14T17:00,18.6,51,0.00,0.00,0.00,3,97,15.8,150,27.0,1011.7
2024-03-14T18:00,14.9,60,0.00,0.00,0.00,3,85,10.9,146,27.4,1012.2
2024-03-14T19:00,12.3,65,0.00,0.00,0.00,2,56,10.7,140,20.2,1011.7
2024-03-14T20:00,10.4,69,0.00,0.00,0.00,3,98,8.2,151,16.9,1011.6
2024-03-14T21:00,10.3,65,0.00,0.00,0.00,3,87,7.7,139,12.6,1010.9
2024-03-14T22:00,9.9,65,0.00,0.00,0.00,2,78,7.6,155,13.0,1010.2
2024-03-14T23:00,9.3,68,0.00,0.00,0.00,3,100,8.1,148,11.5,1008.9
2024-03-15T00:00,10.1,62,0.00,0.00,0.00,3,100,8.6,165,13.7,1008.0
2024-03-15T01:00,11.7,54,0.00,0.00,0.00,3,100,10.6,204,15.8,1007.3
2024-03-15T02:00,13.1,51,0.00,0.00,0.00,3,100,11.3,211,18.0,1006.2
2024-03-15T03:00,13.7,50,0.00,0.00,0.00,3,100,12.5,213,19.1,1004.9
2024-03-15T04:00,14.5,50,0.00,0.00,0.00,3,100,14.1,257,23.4,1004.5
2024-03-15T05:00,13.2,58,0.00,0.00,0.00,3,100,8.3,252,22.3,1004.1
2024-03-15T06:00,12.6,65,0.80,0.80,0.00,53,100,10.8,244,15.8,1003.7
2024-03-15T07:00,11.9,72,0.00,0.00,0.00,3,100,8.3,275,18.4,1003.2
2024-03-15T08:00,12.2,72,0.00,0.00,0.00,3,100,7.2,270,11.9,1003.2
2024-03-15T09:00,15.1,67,0.00,0.00,0.00,3,100,18.4,267,29.2,1002.5
2024-03-15T10:00,18.0,62,0.00,0.00,0.00,3,100,24.1,267,38.2,1002.4
2024-03-15T11:00,18.5,65,0.00,0.00,0.00,3,99,17.3,268,40.7,1001.5
2024-03-15T12:00,19.8,64,0.00,0.00,0.00,3,100,18.7,268,32.0,1001.0
